812	338.449
813	339.074
814	339.638
815	340.147
816	340.605
817	341.018
818	341.39
819	341.725
820	342.025
821	342.294
822	342.536
823	342.751
824	342.943
825	343.114
826	343.265
827	343.397
828	343.513
829	343.613
830	343.699
831	343.771
832	343.83
833	343.877
834	343.912
835	343.936
836	343.949
837	343.952
838	343.943
839	343.925
840	343.896
841	343.855
842	343.804
843	343.742
844	343.667
845	343.58
846	343.479
847	343.364
848	343.235
849	343.088
850	342.925
851	342.742
852	342.538
853	342.312
854	342.061
855	341.783
856	341.475
857	341.134
858	340.758
859	340.342
860	339.882
861	339.375
862	338.814
863	338.195
864	337.511
865	336.756
866	335.922
867	335.002
868	334.133
869	333.345
870	332.631
871	331.983
872	331.394
873	330.859
874	330.373
875	329.932
876	329.53
877	329.164
878	328.83
879	328.527
880	328.249
881	327.996
882	327.764
883	327.552
884	327.358
885	327.18
886	327.017
887	326.867
888	326.729
889	326.601
890	326.484
891	326.375
892	326.274
893	326.181
894	326.095
895	326.014
896	325.94
897	325.87
898	325.805
899	325.743
900	325.686
901	325.633
902	325.582
903	325.535
904	325.49
905	325.448
906	325.407
907	325.369
908	325.333
909	325.299
910	325.266
911	325.235
912	325.205
913	325.177
914	325.15
915	325.124
916	325.098
917	325.074
918	325.051
919	325.029
920	325.007
921	324.986
922	324.966
923	324.946
924	324.927
925	324.909
926	324.891
927	324.873
928	324.856
929	324.84
930	324.824
931	324.808
932	324.793
933	324.778
934	324.763
935	324.749
936	324.735
937	324.721
938	324.708
939	324.695
940	324.682
941	324.669
942	324.656
943	324.644
944	324.632
945	324.62
946	324.609
947	324.597
948	324.586
949	324.575
950	324.564
951	324.553
952	324.543
953	324.532
954	324.522
955	324.511
956	324.501
957	324.491
958	324.481
959	324.472
960	324.462
961	324.452
962	324.443
963	324.434
964	324.424
965	324.415
966	324.406
967	324.397
968	324.388
969	324.379
970	324.37
971	324.362
972	324.353
973	324.344
974	324.336
975	324.327
976	324.319
977	324.31
978	324.302
979	324.294
980	324.286
981	324.277
982	324.269
983	324.261
984	324.253
985	324.245
986	324.237
987	324.229
988	324.221
989	324.214
990	324.206
991	324.198
992	324.19
993	324.183
994	324.175
995	324.167
996	324.16
997	324.152
998	324.145
999	324.138
1000	324.13
1001	324.123
1002	324.116
1003	324.109
1004	324.102
1005	324.095
1006	324.089
1007	324.082
1008	324.076
1009	324.069
1010	324.063
1011	324.057
1012	324.052
1013	324.046
1014	324.041
1015	324.036
1016	324.032
1017	324.028
1018	324.024
1019	324.021
1020	324.018
1021	324.016
1022	324.014
1023	324.013
1024	323.861
1025	323.861
1026	323.863
1027	323.865
1028	323.867
1029	323.87
1030	323.874
1031	323.878
1032	323.882
1033	323.886
1034	323.891
1035	323.896
1036	323.901
1037	323.907
1038	323.912
1039	323.918
1040	323.924
1041	323.93
1042	323.936
1043	323.942
1044	323.948
1045	323.954
1046	323.96
1047	323.967
1048	323.973
1049	323.979
1050	323.986
1051	323.992
1052	323.999
1053	324.005
1054	324.012
1055	324.018
1056	324.025
1057	324.031
1058	324.038
1059	324.044
1060	324.051
1061	324.057
1062	324.064
1063	324.07
1064	324.077
1065	324.083
1066	324.09
1067	324.096
1068	324.103
1069	324.11
1070	324.116
1071	324.123
1072	324.129
1073	324.136
1074	324.142
1075	324.149
1076	324.155
1077	324.162
1078	324.168
1079	324.175
1080	324.181
1081	324.188
1082	324.195
1083	324.201
1084	324.208
1085	324.214
1086	324.221
1087	324.228
1088	324.234
1089	324.241
1090	324.248
1091	324.254
1092	324.261
1093	324.268
1094	324.275
1095	324.281
1096	324.288
1097	324.295
1098	324.302
1099	324.309
1100	324.316
1101	324.323
1102	324.33
1103	324.337
1104	324.344
1105	324.351
1106	324.358
1107	324.365
1108	324.372
1109	324.379
1110	324.386
1111	324.394
1112	324.401
1113	324.408
1114	324.416
1115	324.423
1116	324.431
1117	324.439
1118	324.446
1119	324.454
1120	324.462
1121	324.469
1122	324.477
1123	324.485
1124	324.493
1125	324.501
1126	324.51
1127	324.518
1128	324.526
1129	324.535
1130	324.543
1131	324.552
1132	324.56
1133	324.569
1134	324.578
1135	324.587
1136	324.596
1137	324.605
1138	324.615
1139	324.624
1140	324.633
1141	324.643
1142	324.653
1143	324.663
1144	324.673
1145	324.683
1146	324.694
1147	324.704
1148	324.715
1149	324.726
1150	324.737
1151	324.749
1152	324.76
1153	324.772
1154	324.784
1155	324.796
1156	324.809
1157	324.822
1158	324.834
1159	324.848
1160	324.861
1161	324.875
1162	324.889
1163	324.903
1164	324.918
1165	324.932
1166	324.947
1167	324.963
1168	324.978
1169	324.994
1170	325.01
1171	325.026
1172	325.042
1173	325.059
1174	325.076
1175	325.092
1176	325.109
1177	325.126
1178	325.143
1179	325.159
1180	325.176
1181	325.192
1182	325.209
1183	325.226
1184	325.243
1185	325.26
1186	325.277
1187	325.294
1188	325.311
1189	325.328
1190	325.345
1191	325.362
1192	325.378
1193	325.395
1194	325.411
1195	325.428
1196	325.444
1197	325.46
1198	325.475
1199	325.491
1200	325.506
1201	325.522
1202	325.537
1203	325.552
1204	325.567
1205	325.582
1206	325.597
1207	325.612
1208	325.628
1209	325.643
1210	325.658
1211	325.673
1212	325.689
1213	325.704
1214	325.72
1215	325.736
1216	325.753
1217	325.77
1218	325.787
1219	325.805
1220	325.823
1221	325.842
1222	325.862
1223	325.883
1224	325.904
1225	325.927
1226	325.951
1227	325.976
1228	326.002
1229	326.03
1230	326.06
1231	326.092
1232	326.127
1233	326.163
1234	326.203
1235	326.246
1236	326.292
1237	326.341
1238	326.396
1239	326.454
1240	326.518
1241	326.588
1242	326.664
1243	326.747
1244	326.839
1245	326.938
1246	327.048
1247	327.168
1248	327.3
1249	327.446
1250	327.606
1251	327.782
1252	327.947
1253	328.095
1254	328.229
1255	328.348
1256	328.455
1257	328.551
1258	328.636
1259	328.71
1260	328.776
1261	328.833
1262	328.881
1263	328.922
1264	328.955
1265	328.981
1266	329
1267	329.012
1268	329.017
1269	329.015
1270	329.006
1271	328.989
1272	328.965
1273	328.932
1274	328.891
1275	328.841
1276	328.781
1277	328.711
1278	328.63
1279	328.537
1280	328.43
1281	328.338
1282	328.258
1283	328.191
1284	328.135
1285	328.09
1286	328.055
1287	328.03
1288	328.014
1289	328.006
1290	328.007
1291	328.017
1292	328.035
1293	328.062
1294	328.097
1295	328.141
1296	328.194
1297	328.257
1298	328.329
1299	328.412
1300	328.506
1301	328.612
1302	328.732
1303	328.865
1304	329.013
1305	329.178
1306	329.361
1307	329.564
1308	329.789
1309	330.038
1310	330.313
1311	330.618
1312	330.955
1313	331.327
1314	331.739
1315	332.194
1316	332.698
1317	333.254
1318	333.869
1319	334.55
1320	335.302
1321	336.133
1322	336.982
1323	337.748
1324	338.439
1325	339.063
1326	339.627
1327	340.134
1328	340.592
1329	341.005
1330	341.376
1331	341.71
1332	342.009
1333	342.278
1334	342.519
1335	342.734
1336	342.926
1337	343.096
1338	343.246
1339	343.379
1340	343.494
1341	343.594
1342	343.679
1343	343.751
1344	343.81
1345	343.857
1346	343.892
1347	343.916
1348	343.929
1349	343.931
1350	343.923
1351	343.904
1352	343.875
1353	343.835
1354	343.784
1355	343.721
1356	343.647
1357	343.559
1358	343.459
1359	343.345
1360	343.215
1361	343.069
1362	342.905
1363	342.723
1364	342.52
1365	342.294
1366	342.043
1367	341.765
1368	341.458
1369	341.118
1370	340.742
1371	340.327
1372	339.868
1373	339.361
1374	338.801
1375	338.182
1376	337.499
1377	336.745
1378	335.912
1379	334.992
1380	334.124
1381	333.337
1382	332.623
1383	331.976
1384	331.388
1385	330.854
1386	330.369
1387	329.927
1388	329.526
1389	329.161
1390	328.828
1391	328.524
1392	328.247
1393	327.994
1394	327.763
1395	327.552
1396	327.358
1397	327.18
1398	327.017
1399	326.867
1400	326.729
1401	326.602
1402	326.484
1403	326.376
1404	326.275
1405	326.182
1406	326.096
1407	326.015
1408	325.941
1409	325.871
1410	325.806
1411	325.745
1412	325.688
1413	325.634
1414	325.583
1415	325.536
1416	325.491
1417	325.449
1418	325.409
1419	325.371
1420	325.335
1421	325.3
1422	325.268
1423	325.237
1424	325.207
1425	325.178
1426	325.151
1427	325.125
1428	325.1
1429	325.075
1430	325.052
1431	325.03
1432	325.008
1433	324.987
1434	324.967
1435	324.947
1436	324.928
1437	324.91
1438	324.892
1439	324.874
1440	324.857
1441	324.841
1442	324.825
1443	324.809
1444	324.794
1445	324.779
1446	324.764
1447	324.75
1448	324.736
1449	324.722
1450	324.709
1451	324.695
1452	324.682
1453	324.67
1454	324.657
1455	324.645
1456	324.633
1457	324.621
1458	324.61
1459	324.598
1460	324.587
1461	324.576
1462	324.565
1463	324.554
1464	324.543
1465	324.533
1466	324.522
1467	324.512
1468	324.502
1469	324.492
1470	324.482
1471	324.472
1472	324.463
1473	324.453
1474	324.443
1475	324.434
1476	324.425
1477	324.416
1478	324.406
1479	324.397
1480	324.388
1481	324.38
1482	324.371
1483	324.362
1484	324.353
1485	324.345
1486	324.336
1487	324.328
1488	324.319
1489	324.311
1490	324.302
1491	324.294
1492	324.286
1493	324.278
1494	324.27
1495	324.261
1496	324.253
1497	324.245
1498	324.237
1499	324.229
1500	324.222
1501	324.214
1502	324.206
1503	324.198
1504	324.19
1505	324.183
1506	324.175
1507	324.168
1508	324.16
1509	324.153
1510	324.145
1511	324.138
1512	324.131
1513	324.123
1514	324.116
1515	324.109
1516	324.102
1517	324.095
1518	324.089
1519	324.082
1520	324.076
1521	324.069
1522	324.063
1523	324.057
1524	324.052
1525	324.046
1526	324.041
1527	324.036
1528	324.032
1529	324.028
1530	324.024
1531	324.021
1532	324.018
1533	324.016
1534	324.014
1535	324.013
1536	323.86
1537	323.861
1538	323.862
1539	323.864
1540	323.867
1541	323.87
1542	323.874
1543	323.877
1544	323.882
1545	323.886
1546	323.891
1547	323.896
1548	323.901
1549	323.906
1550	323.912
1551	323.918
1552	323.923
1553	323.929
1554	323.935
1555	323.941
1556	323.948
1557	323.954
1558	323.96
1559	323.966
1560	323.973
1561	323.979
1562	323.986
1563	323.992
1564	323.999
1565	324.005
1566	324.012
1567	324.018
1568	324.025
1569	324.031
1570	324.038
1571	324.044
1572	324.051
1573	324.057
1574	324.064
1575	324.07
1576	324.077
1577	324.083
1578	324.09
1579	324.097
1580	324.103
1581	324.11
1582	324.116
1583	324.123
1584	324.129
1585	324.136
1586	324.142
1587	324.149
1588	324.155
1589	324.162
1590	324.169
1591	324.175
1592	324.182
1593	324.188
1594	324.195
1595	324.202
1596	324.208
1597	324.215
1598	324.221
1599	324.228
1600	324.235
1601	324.241
1602	324.248
1603	324.255
1604	324.262
1605	324.268
1606	324.275
1607	324.282
1608	324.289
1609	324.296
1610	324.302
1611	324.309
1612	324.316
1613	324.323
1614	324.33
1615	324.337
1616	324.344
1617	324.351
1618	324.358
1619	324.365
1620	324.373
1621	324.38
1622	324.387
1623	324.394
1624	324.402
1625	324.409
1626	324.417
1627	324.424
1628	324.432
1629	324.439
1630	324.447
1631	324.455
1632	324.462
1633	324.47
1634	324.478
1635	324.486
1636	324.494
1637	324.502
1638	324.511
1639	324.519
1640	324.527
1641	324.536
1642	324.544
1643	324.553
1644	324.561
1645	324.57
1646	324.579
1647	324.588
1648	324.597
1649	324.606
1650	324.616
1651	324.625
1652	324.635
1653	324.645
1654	324.655
1655	324.665
1656	324.675
1657	324.685
1658	324.695
1659	324.706
1660	324.717
1661	324.728
1662	324.739
1663	324.751
1664	324.762
1665	324.774
1666	324.786
1667	324.798
1668	324.811
1669	324.824
1670	324.837
1671	324.85
1672	324.864
1673	324.878
1674	324.892
1675	324.906
1676	324.921
1677	324.936
1678	324.951
1679	324.966
1680	324.982
1681	324.998
1682	325.014
1683	325.031
1684	325.047
1685	325.064
1686	325.081
1687	325.098
1688	325.115
1689	325.132
1690	325.149
1691	325.166
1692	325.183
1693	325.2
1694	325.217
1695	325.234
1696	325.251
1697	325.269
1698	325.286
1699	325.303
1700	325.321
1701	325.338
1702	325.355
1703	325.372
1704	325.389
1705	325.406
1706	325.423
1707	325.439
1708	325.455
1709	325.471
1710	325.487
1711	325.503
1712	325.519
1713	325.534
1714	325.549
1715	325.565
1716	325.58
1717	325.595
1718	325.61
1719	325.625
1720	325.64
1721	325.655
1722	325.671
1723	325.686
1724	325.701
1725	325.717
1726	325.733
1727	325.749
1728	325.766
1729	325.783
1730	325.8
1731	325.818
1732	325.836
1733	325.855
1734	325.875
1735	325.896
1736	325.917
1737	325.94
1738	325.963
1739	325.988
1740	326.015
1741	326.043
1742	326.073
1743	326.105
1744	326.139
1745	326.176
1746	326.215
1747	326.258
1748	326.304
1749	326.353
1750	326.407
1751	326.466
1752	326.53
1753	326.599
1754	326.675
1755	326.758
1756	326.849
1757	326.949
1758	327.058
1759	327.178
1760	327.31
1761	327.455
1762	327.615
1763	327.79
1764	327.955
1765	328.103
1766	328.237
1767	328.356
1768	328.463
1769	328.558
1770	328.643
1771	328.717
1772	328.783
1773	328.839
1774	328.888
1775	328.928
1776	328.962
1777	328.987
1778	329.006
1779	329.018
1780	329.023
1781	329.021
1782	329.012
1783	328.995
1784	328.971
1785	328.938
1786	328.897
1787	328.848
1788	328.788
1789	328.718
1790	328.637
1791	328.543
1792	328.437
1793	328.344
1794	328.265
1795	328.198
1796	328.142
1797	328.097
1798	328.062
1799	328.037
1800	328.021
1801	328.013
1802	328.015
1803	328.024
1804	328.042
1805	328.069
1806	328.104
1807	328.148
1808	328.201
1809	328.263
1810	328.336
1811	328.418
1812	328.512
1813	328.618
1814	328.737
1815	328.87
1816	329.018
1817	329.182
1818	329.365
1819	329.567
1820	329.791
1821	330.04
1822	330.314
1823	330.618
1824	330.954
1825	331.325
1826	331.736
1827	332.19
1828	332.692
1829	333.248
1830	333.862
1831	334.541
1832	335.292
1833	336.122
1834	336.969
1835	337.733
1836	338.424
1837	339.047
1838	339.609
1839	340.115
1840	340.572
1841	340.983
1842	341.354
1843	341.686
1844	341.985
1845	342.253
1846	342.493
1847	342.708
1848	342.899
1849	343.068
1850	343.218
1851	343.35
1852	343.465
1853	343.564
1854	343.649
1855	343.721
1856	343.78
1857	343.826
1858	343.861
1859	343.885
1860	343.898
1861	343.9
1862	343.892
1863	343.873
1864	343.844
1865	343.804
1866	343.752
1867	343.69
1868	343.615
1869	343.529
1870	343.428
1871	343.314
1872	343.185
1873	343.039
1874	342.876
1875	342.694
1876	342.491
1877	342.265
1878	342.015
1879	341.738
1880	341.432
1881	341.092
1882	340.717
1883	340.303
1884	339.845
1885	339.339
1886	338.78
1887	338.162
1888	337.48
1889	336.727
1890	335.895
1891	334.977
1892	334.11
1893	333.324
1894	332.612
1895	331.965
1896	331.378
1897	330.845
1898	330.361
1899	329.921
1900	329.52
1901	329.156
1902	328.823
1903	328.521
1904	328.244
1905	327.992
1906	327.761
1907	327.55
1908	327.357
1909	327.179
1910	327.017
1911	326.867
1912	326.729
1913	326.602
1914	326.485
1915	326.377
1916	326.276
1917	326.183
1918	326.097
1919	326.017
1920	325.942
1921	325.872
1922	325.807
1923	325.746
1924	325.689
1925	325.636
1926	325.585
1927	325.538
1928	325.493
1929	325.451
1930	325.411
1931	325.373
1932	325.336
1933	325.302
1934	325.27
1935	325.238
1936	325.209
1937	325.18
1938	325.153
1939	325.127
1940	325.101
1941	325.077
1942	325.054
1943	325.031
1944	325.01
1945	324.989
1946	324.968
1947	324.949
1948	324.93
1949	324.911
1950	324.893
1951	324.876
1952	324.859
1953	324.842
1954	324.826
1955	324.81
1956	324.795
1957	324.78
1958	324.765
1959	324.751
1960	324.737
1961	324.723
1962	324.71
1963	324.697
1964	324.684
1965	324.671
1966	324.658
1967	324.646
1968	324.634
1969	324.622
1970	324.611
1971	324.599
1972	324.588
1973	324.577
1974	324.566
1975	324.555
1976	324.544
1977	324.534
1978	324.523
1979	324.513
1980	324.503
1981	324.493
1982	324.483
1983	324.473
1984	324.463
1985	324.454
1986	324.444
1987	324.435
1988	324.426
1989	324.416
1990	324.407
1991	324.398
1992	324.389
1993	324.38
1994	324.371
1995	324.363
1996	324.354
1997	324.345
1998	324.337
1999	324.328
2000	324.32
2001	324.311
2002	324.303
2003	324.295
2004	324.286
2005	324.278
2006	324.27
2007	324.262
2008	324.254
2009	324.246
2010	324.238
2011	324.23
2012	324.222
2013	324.214
2014	324.206
2015	324.198
2016	324.191
2017	324.183
2018	324.175
2019	324.168
2020	324.16
2021	324.153
2022	324.145
2023	324.138
2024	324.131
2025	324.123
2026	324.116
2027	324.109
2028	324.102
2029	324.095
2030	324.089
2031	324.082
2032	324.076
2033	324.069
2034	324.063
2035	324.057
2036	324.052
2037	324.046
2038	324.041
2039	324.036
2040	324.032
2041	324.027
2042	324.024
2043	324.02
2044	324.018
2045	324.016
2046	324.014
2047	324.013
2048	323.86
2049	323.86
2050	323.862
2051	323.864
2052	323.867
2053	323.87
2054	323.873
2055	323.877
2056	323.881
2057	323.886
2058	323.89
2059	323.895
2060	323.901
2061	323.906
2062	323.912
2063	323.917
2064	323.923
2065	323.929
2066	323.935
2067	323.941
2068	323.947
2069	323.954
2070	323.96
2071	323.966
2072	323.973
2073	323.979
2074	323.985
2075	323.992
2076	323.998
2077	324.005
2078	324.011
2079	324.018
2080	324.025
2081	324.031
2082	324.038
2083	324.044
2084	324.051
2085	324.057
2086	324.064
2087	324.07
2088	324.077
2089	324.083
2090	324.09
2091	324.097
2092	324.103
2093	324.11
2094	324.116
2095	324.123
2096	324.129
2097	324.136
2098	324.143
2099	324.149
2100	324.156
2101	324.162
2102	324.169
2103	324.175
2104	324.182
2105	324.189
2106	324.195
2107	324.202
2108	324.209
2109	324.215
2110	324.222
2111	324.228
2112	324.235
2113	324.242
2114	324.249
2115	324.255
2116	324.262
2117	324.269
2118	324.276
2119	324.282
2120	324.289
2121	324.296
2122	324.303
2123	324.31
2124	324.317
2125	324.324
2126	324.331
2127	324.338
2128	324.345
2129	324.352
2130	324.359
2131	324.366
2132	324.374
2133	324.381
2134	324.388
2135	324.395
2136	324.403
2137	324.41
2138	324.418
2139	324.425
2140	324.433
2141	324.44
2142	324.448
